Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu04151:PI3K-Akt signaling pathway	172	2.087885409079874	9.684134784223824E-4	FGF18, PPP2R5B, PDGFB, PPP2R5A, EFNA1, PDGFA, PPP2R5D, EFNA2, PPP2R5C, EFNA3, TLR2, RPS6KB2, LPAR3, RPS6KB1, LPAR2, FOXO3, GNG8, EIF4EBP1, ATF6B, CREB3L2, PDGFC, MLST8, GNG4, GNG5, INSR, EGFR, RBL2, PIK3CB, RELA, RXRA, FGF22, IRS1, RPTOR, BCL2L11, DDIT4, VEGFB, VEGFC, VEGFA, MAPK3, PDGFRA, RELN, PPP2R5E, LAMC1, ITGA2B, FGFR2, CRTC2, FGFR1, FGFR4, PPP2R3A, FGFR3, MCL1, STK11, GRB2, ITGB5, BCL2L1, ITGB3, ITGB1, G6PC3, ATF2, PTK2, KRAS, ITGAV, RAC1, GYS2, PPP2R2D, MAP2K1, MAP2K2, MET, ITGA1, NR4A1, ITGA3, RPS6, BRCA1, EPHA2, EIF4B, ITGA9, LAMA1, ATF4, CDKN1A, CDKN1B, EIF4E, ITGA6, TSC1, LAMA5, ITGA8, ITGA7, TSC2, RHEB, EIF4E2, HSP90AB1, FGF8, FGF9, NFKB1, PTEN, CCNE2, AKT1, CCNE1, PDPK1, CASP9, FGF1, MYB, CHUK, GHR, FGF4, AKT2, PRKCA, PPP2R1B, PPP2R1A, SGK1, SGK2, HSP90AA1, SGK3, PKN2, PKN1, CDK6, CDK4, CDK2, IFNAR1, IFNAR2, CCND1, CCND3, GNB2, CCND2, GNB1, MDM2, NGFR, THEM4, PPP2R2A, PHLPP1, YWHAZ, PHLPP2, CSF1, IL4RA, GNG11, GNG12, IGF1R, COL27A1, SOS1, PPP2CA, SOS2, PPP2CB, COL6A2, PRKAA1, PIK3R5, PRKAA2, PIK3R3, THBS3, PIK3R1, PIK3R2, COL4A2, FLT1, COL4A1, CREB3, IL7, CREB1, RAF1, CREB5, BAD, COL5A3, YWHAE, COL5A1, IL6RA, PCK1, NRAS, HSP90B1, YWHAG, YWHAH, GSK3B, YWHAQ, JAK1, JAK2, F2R	3134	351	7720	1.207089962673881	0.24641521566571312	0.004410771140355818	1.281105623330947
KEGG_PATHWAY	mmu03020:RNA polymerase	22	0.2670551104637048	0.0010498945819175393	POLR3G, POLR2H, POLR3F, POLR2F, POLR2E, POLR3H, POLR2L, POLR1D, POLR2J, POLR2I, POLR1A, POLR3GL, POLR3A, ZNRD1, POLR1C, POLR3C, POLR2C, POLR3E, POLR2B, POLR3D, POLR2A, TWISTNB	3134	30	7720	1.8064241650712614	0.26415094038528875	0.0047078104846284274	1.3882009664019979
KEGG_PATHWAY	mmu04917:Prolactin signaling pathway	44	0.5341102209274096	0.0011416864072336962	GRB2, STAT5A, STAT5B, NFKB1, FOXO3, AKT1, KRAS, SOS1, SOS2, PIK3R5, SHC1, SHC3, PIK3R3, PIK3R1, AKT2, PIK3R2, MAP2K1, SOCS2, SOCS3, MAP2K2, PIK3CB, RELA, SOCS1, GALT, RAF1, SOCS7, MAPK11, SOCS4, SOCS5, MAPK10, ESR2, STAT1, NRAS, CCND1, GCK, CCND2, MAPK13, MAPK14, GSK3B, MAPK3, IRF1, MAPK9, MAPK8, JAK2	3134	73	7720	1.4847321904695299	0.2836331473991006	0.005041233135298695	1.508719575823314
KEGG_PATHWAY	mmu00230:Purine metabolism	94	1.1410536537994658	0.0012166402464481646	ADCY4, FHIT, ADCY1, GDA, HPRT, ADCY5, PDE11A, PDE3B, NT5M, NT5C3, NT5C2, PDE4B, PDE8B, PDE8A, TWISTNB, NT5E, IMPDH1, IMPDH2, NUDT16, NUDT2, POLR1D, NUDT5, POLE, POLR1A, PDE10A, POLR1C, PDE4D, DGUOK, GMPS, PGM2, NME2, NME3, NME1, RRM2, ADK, PDE5A, PGM1, ADSL, GUCY1B3, PRPS2, POLR2H, ADSS, POLR2F, POLR2E, POLR2L, ENPP1, POLR2J, ENPP4, POLR2I, DCK, ZNRD1, RRM2B, POLA2, POLR2C, POLR2B, PPAT, PFAS, POLR2A, POLE4, PDE6D, NUDT9, POLE3, ATIC, ENTPD5, PRPS1L3, ENTPD6, ENTPD4, PAPSS1, PAPSS2, POLR3G, POLR3F, ADSSL1, POLR3H, AK3, AK2, NPR1, POLR3GL, NPR2, PDE3A, POLR3A, AK4, POLR3C, POLR3E, APRT, GART, POLR3D, POLD3, ITPA, ADCY9, PDE7A, POLD1, POLD2, GUK1, PAICS	3134	179	7720	1.2935795189184756	0.2991597022939818	0.005291550735662898	1.6070296047955512
KEGG_PATHWAY	mmu04915:Estrogen signaling pathway	56	0.6797766448167031	0.0012702149782382634	HSP90AB1, ADCY4, ADCY1, ADCY5, GABBR2, AKT1, PLCB3, ATF6B, CREB3L2, SHC1, PRKACA, PRKACB, SHC3, PLCB1, AKT2, EGFR, HSP90AA1, PIK3CB, ESR2, PRKCD, GNAQ, JUN, MAPK3, GNAI2, GRB2, FKBP5, GNAI1, FKBP4, ATF2, KRAS, HSPA2, SOS1, SOS2, PIK3R5, PIK3R3, PIK3R1, HSPA8, PIK3R2, GNAO1, MAP2K1, CREB3, MAP2K2, CREB1, RAF1, CREB5, ITPR2, NRAS, ATF4, HSP90B1, KCNJ6, ADCY9, SP1, CALM3, HBEGF, CALM2, CALM1	3134	98	7720	1.407603245510074	0.3100516480524321	0.005443052270715731	1.6772430063789812
KEGG_PATHWAY	mmu04728:Dopaminergic synapse	73	0.8861374119932023	0.0013082549846919907	PPP2R5B, PPP2R5A, PPP2R5D, ADCY5, PPP2R5C, AKT1, GNG8, PLCB3, PPP1R1B, ATF6B, CREB3L2, PRKACA, PRKACB, PLCB1, GNG4, GNG5, AKT2, PPP2R1B, PRKCA, PPP2R1A, KIF5B, KIF5A, KIF5C, ARNTL, PPP1CC, PPP1CB, PRKCB, PPP1CA, GNB2, GNAQ, GNB1, MAPK9, PPP2R5E, MAPK8, CLOCK, PPP2R2A, PPP2R3A, GNAI2, GNAI1, CAMK2G, GNG11, COMT, GNG12, ATF2, PPP2CA, PPP2CB, CAMK2D, PPP3CB, PPP3CC, CAMK2B, PPP3CA, PPP2R2D, GNAO1, CREB3, CREB1, MAOB, MAPK11, CREB5, MAPK10, ITPR2, ATF4, KCNJ6, GSK3A, MAPK13, GSK3B, MAPK14, CALM3, SLC18A1, CACNA1C, CACNA1D, CALM2, CACNA1A, CALM1	3134	134	7720	1.3419501090590442	0.3176827526473869	0.005524690530500531	1.7270689374953685
KEGG_PATHWAY	mmu04668:TNF signaling pathway	61	0.7404709881039087	0.0014921430940008109	NFKB1, MAP3K7, AKT1, BAG4, MAP3K5, CASP3, PGAM5, CASP7, MAP3K8, ATF6B, CASP8, CREB3L2, MAP2K7, CHUK, AKT2, ICAM1, SOCS3, PIK3CB, RELA, IFI47, FADD, MMP14, JUNB, RIPK1, JUN, MAPK3, MAPK9, MAPK8, MAP3K14, TNFAIP3, CXCL1, TRAF2, CSF1, NFKBIA, ATF2, LIF, BCL3, PIK3R5, PIK3R3, TRAF5, PIK3R1, PIK3R2, TRAF3, CFLAR, CEBPB, MAP2K1, CREB3, MAP2K3, CREB1, MAP2K4, MAPK11, CREB5, MAPK10, TAB1, TAB2, TRADD, RPS6KA5, ATF4, RPS6KA4, MAPK13, MAPK14	3134	109	7720	1.3785472152128475	0.35340243196965704	0.006209656677716779	1.9676019216697704
KEGG_PATHWAY	mmu04380:Osteoclast differentiation	69	0.8375819373634377	0.001511903525518046	FOSL2, PPARG, MITF, NFKB1, NFKB2, TGFB2, MAP3K7, AKT1, GAB2, LILRA5, IFNGR2, MAP2K7, CHUK, IFNGR1, AKT2, SOCS3, PIK3CB, NCF4, RELA, SOCS1, FOSB, SIRPA, JUNB, IFNAR1, IFNAR2, JUN, MAPK3, LCK, MAPK9, MAPK8, MAP3K14, TRAF2, GRB2, CSF1, PPP3R1, NFKBIA, ACP5, ITGB3, CYLD, SQSTM1, JUND, RAC1, PPP3CB, PPP3CC, PIK3R5, PPP3CA, NFATC2, PIK3R3, TRAF6, PIK3R1, PIK3R2, NFATC1, TEC, MAP2K1, CREB1, TGFBR1, TGFBR2, MAPK11, MAPK10, TAB1, STAT1, TAB2, STAT2, IRF9, CYBA, FYN, MAPK13, MAPK14, JAK1	3134	126	7720	1.3489531102804875	0.357128166640435	0.00620335391340332	1.9934169296006443
KEGG_PATHWAY	mmu03018:RNA degradation	48	0.5826656955571741	0.0015450386363275626	CNOT8, LSM6, SKIV2L, PABPC4, LSM7, CNOT3, CNOT2, CNOT1, SKIV2L2, CNOT7, CNOT6, PATL1, CNOT6L, EDC3, PABPC2, LSM3, LSM2, PABPC1, LSM1, ZCCHC7, HSPA9, ENO1, NUDT16, EXOSC8, EXOSC9, PAN3, EXOSC6, PFKL, EXOSC7, TTC37, CNOT10, EXOSC5, PAPD7, PAPD5, EXOSC1, PFKM, DIS3L, DDX6, WDR61, BTG2, DCP2, BTG1, DCP1B, BTG3, HSPD1, TOB2, XRN2, TOB1	3134	82	7720	1.4419350319859292	0.36332767823303047	0.006251214959575924	2.036690495359317
KEGG_PATHWAY	mmu00640:Propanoate metabolism	20	0.24277737314882253	0.0016552712593287191	ALDH6A1, LDHA, ACADM, SUCLG2, EHHADH, ECHDC1, ACACA, ECHS1, ACSS2, ACAT2, ACAT1, HADHA, MUT, MLYCD, MCEE, ABAT, HIBCH, SUCLA2, PCCB, PCCA	3134	27	7720	1.8246708738093549	0.38352633760090427	0.006604663633418828	2.180524196278355
KEGG_PATHWAY	mmu03040:Spliceosome	72	0.8739985433357611	0.001770618686945764	NCBP2, SRSF1, NCBP1, CHERP, CRNKL1, LSM6, SNRPD3, LSM7, CWC15, SNRPD1, SNRPD2, SMNDC1, PLRG1, DHX38, PCBP1, U2AF1, PQBP1, MAGOHB, LSM3, LSM2, ACIN1, SNRPA1, EFTUD2, PRPF3, CDC5L, HNRNPU, AQR, THOC3, SNRPE, SRSF10, NHP2L1, TRA2B, TRA2A, WBP11, SF3B5, XAB2, SF3B3, PRPF19, HNRNPA3, SF3B1, HNRNPM, TCERG1, HNRNPK, DDX46, HSPA2, PRPF8, CDC40, USP39, DHX15, DHX16, PRPF40B, RBM25, HSPA8, DDX42, PRPF40A, RBM22, SF3A2, DDX5, SF3A1, SF3A3, SRSF3, SRSF2, PPIE, SRSF5, SRSF4, SRSF7, SRSF6, SRSF9, SYF2, PUF60, RBM17, TXNL4A	3134	133	7720	1.3335188641674383	0.4039787277308178	0.0069685645508539285	2.3308226584578984
KEGG_PATHWAY	mmu05230:Central carbon metabolism in cancer	39	0.47341587764020393	0.0017749200258560037	FGFR2, FGFR1, FGFR3, ERBB2, PGAM1, PTEN, SLC7A5, PDHB, GLS2, AKT1, KRAS, SLC2A1, PIK3R5, PDHA1, PIK3R3, PIK3R1, AKT2, PIK3R2, EGFR, PDK1, RET, PFKL, MAP2K1, FLT3, PIK3CB, MAP2K2, MET, RAF1, SIRT6, PFKM, SIRT3, SLC16A3, NRAS, HIF1A, GCK, NTRK1, GLS, MAPK3, PDGFRA	3134	64	7720	1.5010768985322274	0.4047281829198527	0.006892631327750198	2.3364231986319206
KEGG_PATHWAY	mmu04015:Rap1 signaling pathway	109	1.3231366836610827	0.0019086981603580594	ADCY4, FGF18, ADCY1, PDGFB, EFNA1, PDGFA, ADCY5, EFNA2, EFNA3, LPAR3, LPAR2, CTNNB1, ACTG1, RALB, RAPGEF6, RALA, RRAS, PDGFC, RAPGEF1, INSR, EGFR, MAGI3, MAGI2, MAGI1, BRAF, PIK3CB, SIPA1L2, FGF22, FARP2, VEGFB, VEGFC, SIPA1L1, MAPK3, VEGFA, PDGFRA, ITGA2B, FGFR2, FGFR1, FGFR4, FGFR3, GNAI2, ADORA2A, GNAI1, SIPA1, ITGB3, ITGB1, PFN1, PFN2, KRAS, PFN4, RAC2, RAC3, P2RY1, RAC1, PARD6A, PARD6B, MAP2K1, MAP2K2, MAP2K3, MET, EPHA2, PLCG1, RAP1A, RAP1B, FGF8, TLN1, FGF9, BCAR1, AKT1, CDC42, PLCB3, RHOA, PLCB1, FGF1, AKT2, FGF4, PRKCA, PRKCI, PRKCB, CRKL, GNAQ, KRIT1, NGFR, PRKD3, PRKCZ, PARD3, CSF1, CDH1, IGF1R, PIK3R5, PIK3R3, PIK3R1, PIK3R2, ACTB, FLT1, GNAO1, RAF1, MAPK11, RALGDS, NRAS, RASSF5, ADCY9, MAPK13, MAPK14, CALM3, CRK, CALM2, F2R, CALM1	3134	214	7720	1.2546743882291895	0.42757435939783184	0.0073135516735657324	2.5104602557070477
KEGG_PATHWAY	mmu04660:T cell receptor signaling pathway	58	0.7040543821315853	0.002212708789852676	NFKB1, MAP3K7, AKT1, PAK6, CDC42, PDPK1, PAK2, PAK4, MAP3K8, RHOA, PAK1, MAP2K7, CHUK, DLG1, AKT2, BCL10, PIK3CB, RELA, CDK4, NCK2, JUN, NCK1, MAPK3, LCK, MAP3K14, NFKBIE, GRB2, NFKBIB, PPP3R1, NFKBIA, KRAS, SOS1, SOS2, PPP3CB, PPP3CC, PIK3R5, PPP3CA, NFATC2, PIK3R3, NFATC3, PIK3R1, NFATC1, PIK3R2, TEC, MAP2K1, MAP2K2, CBL, RAF1, MAPK11, VAV2, NRAS, CBLC, CBLB, PLCG1, FYN, MAPK13, MAPK14, GSK3B	3134	104	7720	1.3737666290314663	0.4762950629893963	0.008365164368630995	2.9048932313573084
KEGG_PATHWAY	mmu03030:DNA replication	24	0.29133284777858703	0.0022972958846943616	SSBP1, LIG1, POLE, RNASEH1, POLA2, RNASEH2A, MCM4, RNASEH2B, MCM5, RNASEH2C, RPA3, MCM6, RPA1, RFC5, POLD3, RPA2, DNA2, POLE4, RFC4, RFC1, POLE3, POLD1, POLD2, PCNA	3134	35	7720	1.6891238946120888	0.48910035905462346	0.008573066862309742	3.0143764397099204
KEGG_PATHWAY	mmu05218:Melanoma	42	0.5098324836125273	0.0024891619145645727	E2F1, FGFR1, FGF18, E2F2, FGF8, E2F3, PDGFB, FGF9, PDGFA, MITF, CDH1, PTEN, AKT1, IGF1R, CDKN2A, KRAS, PIK3R5, PDGFC, FGF1, PIK3R3, PIK3R1, FGF4, AKT2, PIK3R2, EGFR, BRAF, MAP2K1, PIK3CB, MAP2K2, MET, RAF1, CDK6, FGF22, RB1, BAD, CDK4, NRAS, CCND1, CDKN1A, MAPK3, PDGFRA, MDM2	3134	71	7720	1.457166740070288	0.5170013345359326	0.009169616593954877	3.262290404846635
KEGG_PATHWAY	mmu05219:Bladder cancer	27	0.3277494537509104	0.002580251411968751	E2F1, E2F2, E2F3, FGFR3, ERBB2, CDH1, TYMP, KRAS, CDKN2A, EGFR, MAP2K1, BRAF, MAP2K2, RAF1, RB1, CDK4, DAPK3, DAPK1, RPS6KA5, NRAS, CDKN1A, CCND1, RASSF1, VEGFA, MAPK3, HBEGF, MDM2	3134	41	7720	1.6221769109841704	0.5297106387066733	0.00938576503954347	3.3797836858470265
KEGG_PATHWAY	mmu04330:Notch signaling pathway	31	0.3763049283806749	0.002744383196143434	APH1B, JAG2, JAG1, CIR1, NUMB, PSENEN, MAML3, LFNG, KAT2A, DVL2, DVL3, CTBP1, KAT2B, CTBP2, DTX1, MAML1, CREBBP, DLL1, RFNG, DVL1, NUMBL, NOTCH3, HES1, NOTCH2, NOTCH1, HDAC2, EP300, PSEN2, ADAM17, RBPJ, NCOR2	3134	49	7720	1.558417878957582	0.5517757118197661	0.009858020452285121	3.591158662890892
KEGG_PATHWAY	mmu01200:Carbon metabolism	63	0.764748725418791	0.0032333363045749164	EHHADH, PGD, ESD, PGAM1, ACSS2, OGDH, PDHB, GLDC, GOT2, PGP, GOT1, MCEE, PDHA1, SUCLA2, GPT2, ALDH6A1, ACADM, PFKL, ACADS, SUCLG2, ACO1, PFKM, PGLS, H6PD, DLD, PCCB, PCCA, PRPS2, MDH2, ALDOA, ME1, ME2, ADPGK, GLUD1, ALDOC, ALDOB, ADH5, ECHS1, ACAT2, GPI1, ACAT1, HADHA, MUT, MTHFR, PRPS1L3, IDH1, RPIA, FH1, GAPDH, ENO1, DLST, SHMT1, CS, TKT, DLAT, CPS1, IDH3A, SDHA, PCX, GCK, SDHC, SDHD, HIBCH	3134	116	7720	1.337829808771428	0.6115783687037958	0.011466241766531993	4.218318486595473
KEGG_PATHWAY	mmu04721:Synaptic vesicle cycle	37	0.4491381403253216	0.0039349413787321055	SYT1, RAB3A, CPLX2, CLTA, CLTB, NAPA, ATP6V1B2, ATP6V1G1, CLTC, RIMS1, ATP6V0B, SLC32A1, ATP6V0C, AP2B1, ATP6V0E, ATP6V0D1, NSF, AP2M1, STX2, STXBP1, ATP6V1H, ATP6V1D, ATP6V1C1, ATP6V1A, SLC17A8, AP2A2, AP2A1, ATP6V1E1, ATP6V0A1, VAMP2, SLC18A1, UNC13B, UNC13A, DNM1, ATP6V0A2, CACNA1A, DNM2	3134	62	7720	1.4700372604318916	0.6837649332874027	0.013774961240355266	5.111648580386152
KEGG_PATHWAY	mmu04370:VEGF signaling pathway	36	0.43699927166788055	0.004001958633500578	PPP3R1, MAPKAPK2, PXN, AKT1, CDC42, PTK2, KRAS, CASP9, RAC2, RAC3, RAC1, PPP3CB, PPP3CC, PIK3R5, PPP3CA, PIK3R3, NFATC2, PIK3R1, AKT2, PIK3R2, PRKCA, SPHK2, MAP2K1, PIK3CB, MAP2K2, RAF1, MAPK11, BAD, PRKCB, NRAS, PLCG1, MAPK13, MAPK14, MAPK3, VEGFA, PLA2G4B	3134	60	7720	1.4779834077855776	0.6899173693382745	0.013842777027747388	5.196574959284861
KEGG_PATHWAY	mmu04210:Apoptosis	36	0.43699927166788055	0.004001958633500578	BID, TRAF2, XIAP, CSF2RB2, NFKBIA, NFKB1, BCL2L1, AKT1, CASP3, CASP9, CASP7, CASP8, PIK3R5, PIK3R3, CHUK, PIK3R1, PIK3R2, AKT2, CFLAR, PIK3CB, DFFA, DFFB, RELA, CYCS, FADD, BAD, CAPN2, ATM, TRADD, CAPN1, RIPK1, BAX, ENDOG, NTRK1, APAF1, MAP3K14	3134	60	7720	1.4779834077855776	0.6899173693382745	0.013842777027747388	5.196574959284861
KEGG_PATHWAY	mmu03010:Ribosome	76	0.9225540179655257	0.004016956856386383	RPL18, RPL17, RPL19, RPL14, RPL13, RPL15, RPLP2, RPS27L, RPS2, RPLP0, RPLP1, RPL34-PS1, FAU, RPL11, MRPL32, RPS27A, RPL36AL, MRPL2, RPL35A, MRPL1, MRPL9, MRPS5, MRPS6, MRPS7, RPS4X, MRPS2, RPS18, RPS19, MRPS18C, RPL41, RPS16, MRPS18A, RPS17, RPS12, RPS13, RPS10, RPS11, UBA52, MRPS16, MRPS15, RPL27A, MRPS10, RPL36, RPL37, RPL30, MRPL12, RPL7, MRPL15, RPL32, RPL6, MRPL14, RPL34, MRPL17, MRPL18, RPL5, RPL10A, RPS20, RPL7A, RPS21, RPS24, GM4925, RPS9, RPL27, RPL23A, RPS6, MRPL30, RPS8, RPS7, MRPL23, MRPL22, MRPL21, MRPL28, RPL23, RPL13A, RPL22, RPL21	3134	145	7720	1.2911119424333781	0.6912778438489824	0.013732061663573325	5.21557155107285
KEGG_PATHWAY	mmu04066:HIF-1 signaling pathway	57	0.6919155134741442	0.00404387394389342	RPS6KB2, RPS6KB1, NFKB1, PDHB, AKT1, CUL2, EIF4EBP1, SLC2A1, PDHA1, IFNGR2, INSR, IFNGR1, AKT2, EGFR, PRKCA, LTBR, PIK3CB, RELA, PRKCB, EP300, HIF1A, VEGFA, MAPK3, PFKFB3, ERBB2, CAMK2G, MKNK2, EGLN3, EGLN2, EGLN1, TRF, ARNT, RBX1, IGF1R, CAMK2D, PIK3R5, CAMK2B, PIK3R3, GAPDH, PIK3R1, PIK3R2, ENO1, PDK1, FLT1, MAP2K1, MAP2K2, VHL, CREBBP, RPS6, IL6RA, CDKN1A, EIF4E, CDKN1B, PLCG1, TFRC, TCEB1, EIF4E2	3134	104	7720	1.3500809974964407	0.6937045664188297	0.01366398821835213	5.249655623412264
KEGG_PATHWAY	mmu05016:Huntington's disease	100	1.2138868657441126	0.004135133043062128	NDUFAB1, TBP, REST, COX5A, COX5B, UQCR10, BDNF, SIN3A, CREB3L2, TBPL1, TAF4B, DCTN4, DCTN1, DCTN2, EP300, ATP5C1, HAP1, AP2M1, HIP1, HTT, COX8A, CREBBP, VDAC2, VDAC3, VDAC1, PPIF, NDUFV3, NRF1, HDAC2, BBC3, NDUFV1, NDUFV2, COX6A1, ATP5D, ATP5E, CLTA, CLTB, ATP5B, PPARG, CLTC, UQCRFS1, UQCRQ, NDUFS7, AP2B1, PLCB3, NDUFS5, CASP3, NDUFS4, CASP9, CASP8, PLCB1, ATP5H, ATP5J, CYCS, COX4I1, NDUFA13, NDUFC1, NDUFA10, DNAIC1, NDUFA11, GNAQ, UQCRH, UQCRB, POLR2H, NDUFB4, POLR2F, POLR2E, NDUFB6, NDUFB7, POLR2L, NDUFB8, POLR2J, POLR2I, ATP5G2, COX7A2L, POLR2C, ATP5G3, POLR2B, POLR2A, NDUFB2, TFAM, TGM2, NDUFA4, COX7A2, CREB3, NDUFA8, NDUFA6, CREB1, CREB5, SOD1, SOD2, SDHA, AP2A2, SP1, AP2A1, BAX, SDHC, SDHD, ATP5A1, APAF1	3134	198	7720	1.2440937775972873	0.701791464521029	0.013811348058883066	5.365129163325156
KEGG_PATHWAY	mmu04320:Dorso-ventral axis formation	18	0.21849963583394028	0.0050997632141108916	EGFR, CPEB2, MAP2K1, CPEB3, GRB2, CPEB4, CPEB1, SPIRE2, NOTCH3, NOTCH2, NOTCH1, KRAS, ETS1, SOS1, ETS2, SOS2, MAPK3, ETV6	3134	25	7720	1.7735800893426932	0.7752891748753954	0.016822138518606478	6.577778247651278
KEGG_PATHWAY	mmu05010:Alzheimer's disease	90	1.0924981791697013	0.005205225658196762	ATP5D, ATP5E, ATP5B, NDUFAB1, COX5A, UQCRFS1, COX5B, UQCRQ, NDUFS7, PLCB3, UQCR10, CASP3, APP, NDUFS5, NDUFS4, CASP9, APOE, GRIN2D, CASP7, MAPT, CASP8, PSENEN, PLCB1, ATP5H, ATP5J, ADAM10, CYCS, COX4I1, NDUFA13, FADD, NDUFC1, NDUFA10, NDUFA11, GNAQ, UQCRH, BACE2, BACE1, PSEN2, MAPK3, ERN1, ATP5C1, ADAM17, EIF2AK3, UQCRB, BID, HSD17B10, NDUFB4, CDK5R1, NDUFB6, NDUFB7, NDUFB8, APH1B, PPP3R1, MME, ATP5G2, COX7A2L, ATP5G3, NDUFB2, PPP3CB, PPP3CC, PPP3CA, GAPDH, NDUFA4, COX7A2, NDUFA8, NDUFA6, COX8A, BAD, CAPN2, NAE1, CAPN1, ITPR2, ATF6, NDUFV3, SDHA, ATP2A2, ATP2A3, GSK3B, NDUFV1, SDHC, NDUFV2, SDHD, COX6A1, CALM3, ATP5A1, APAF1, CACNA1C, CACNA1D, CALM2, CALM1	3134	177	7720	1.2525283116826929	0.782138437383235	0.016976665241076216	6.709481285274244
KEGG_PATHWAY	mmu04022:cGMP-PKG signaling pathway	87	1.056081573197378	0.0059146122939119465	MEF2C, GNA13, ADCY4, MEF2B, MEF2A, ADCY1, ATP1B1, ATP1B3, ATP1B2, ADCY5, GNA11, PDE3B, ATP2B1, AKT1, ATP2B2, PLCB3, ATP2B4, GATA4, ATF6B, RHOA, CREB3L2, PLCB1, INSR, AKT2, KCNMA1, IRS2, ROCK1, ROCK2, PIK3CB, PPP1CC, PRKCE, IRS1, PPP1CB, PPP1CA, GNAQ, GTF2I, PDE5A, MAPK3, GUCY1B3, GNAI2, GNAI1, PPP3R1, SRF, ATF2, PPP1R12A, PPP3CB, ADRA2A, PPP3CC, PIK3R5, PPP3CA, ADRA2B, PIK3R3, NFATC2, NFATC3, PIK3R1, PIK3R2, NFATC1, MAP2K1, CREB3, MAP2K2, CREB1, RAF1, NPR1, PDE3A, ATP1A1, CREB5, NPR2, BAD, VDAC2, VDAC3, VDAC1, ITPR2, PPIF, MEF2D, ATF4, ADCY9, RGS2, ATP2A2, ATP2A3, KCNJ8, ADRA1B, CALM3, ADRA1A, CACNA1C, CACNA1D, CALM2, CALM1	3134	171	7720	1.2532607843795833	0.8231042112522419	0.01906257203140571	7.5909211634999085
KEGG_PATHWAY	mmu00280:Valine, leucine and isoleucine degradation	33	0.4005826656955572	0.00612887797255483	HSD17B10, ACADSB, EHHADH, ECHS1, ACAT2, ACAT1, ALDH3A2, HIBADH, HADHA, HADHB, MCCC2, MUT, MCEE, HADH, ACAA1A, ACAA1B, HMGCL, BCKDHA, ACAA2, ALDH6A1, ACADM, ACADS, DBT, ALDH7A1, AOX1, DLD, ALDH2, ABAT, HIBCH, AACS, PCCB, PCCA, ALDH9A1	3134	55	7720	1.4779834077855774	0.8338956541701947	0.01953350305125723	7.855635934891914
KEGG_PATHWAY	mmu03410:Base excision repair	23	0.2791939791211459	0.006348819760602542	HMGB1, NEIL3, UNG, LIG1, POLE, LIG3, POLB, XRCC1, SMUG1, POLD3, MPG, POLE4, POLE3, POLD1, POLD2, PCNA, TDG, PARP3, PARP4, PARP1, OGG1, APEX1, NTHL1	3134	35	7720	1.618743732336585	0.8442908280757854	0.020011890108038055	8.126633686502338
KEGG_PATHWAY	mmu04720:Long-term potentiation	38	0.46127700898276286	0.007700215614494783	ADCY1, CAMK2G, PPP3R1, PLCB3, KRAS, GRIN2D, PPP3CB, CAMK2D, PPP3CC, PRKACA, CAMK2B, PRKACB, PPP3CA, PLCB1, PRKCA, MAP2K1, BRAF, MAP2K2, CREBBP, RAF1, PPP1CC, PPP1CB, PRKCB, ITPR2, NRAS, ATF4, PPP1CA, RPS6KA3, EP300, RPS6KA1, GNAQ, MAPK3, CALM3, RAP1A, RAP1B, CACNA1C, CALM2, CALM1	3134	66	7720	1.418266906460908	0.8953532076811245	0.023978423583001285	9.77562137605885
KEGG_PATHWAY	mmu03430:Mismatch repair	16	0.19422189851905802	0.008170104575924892	MSH6, MSH3, SSBP1, LIG1, MLH1, MLH3, RPA3, RPA1, RFC5, POLD3, RPA2, RFC4, RFC1, POLD1, POLD2, PCNA	3134	22	7720	1.7914950397400942	0.9088701197114009	0.025161749283758028	10.342541226050395
